,city,date,committee,doc_format,url,doc_type
45,Stockton,2019-08-05,Stockton Arts Commission,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=706655&GUID=6F7C8E1D-968C-4E6F-84C7-229A3446C83A,Agenda
46,Stockton,2019-07-31,Development Oversight Commission,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=713112&GUID=E1D54037-5979-4F62-9EF7-EDE3587D0057,Agenda
47,Stockton,2019-07-30,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=659155&GUID=C3B7C741-D9E3-421B-8B7A-6C24CDFF2861,Agenda
48,Stockton,2019-07-24,Mayor's Task Force on Affordable and Workforce Housing,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=712031&GUID=73344BA5-5FD5-42EA-A244-11DF80266C90,Agenda
49,Stockton,2019-07-22,Parks and Recreation Commission,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=706649&GUID=FED7B378-8945-48E5-9941-20622E50683C,Agenda
50,Stockton,2019-07-18,Civil Service/Equal Employment Commission Concurrent,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=692837&GUID=E1A9F4A4-9F7C-4758-9191-FC4A37975ACA,Agenda
51,Stockton,2019-07-17,Mayor's Task Force For Persons With Disabilities,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=707691&GUID=C393CC11-89F1-4512-87F1-5F23F884A020,Agenda
52,Stockton,2019-07-16,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=649166&GUID=BE277AFD-B706-498B-A270-011399BB6B62,Agenda
53,Stockton,2019-07-16,Council Audit Committee,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=707057&GUID=B09D26D1-46FF-40F6-B7F3-E0826D78DC69,Agenda
54,Stockton,2019-07-15,Council Legislation/Environmental Committee,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=711209&GUID=65334907-FB40-472C-BDF2-C9222817AA50,Agenda
55,Stockton,2019-07-11,Planning Commission,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=653528&GUID=D31F307D-38FE-4910-8147-EEF24C357B62,Agenda
56,Stockton,2019-07-11,Council Water Committee,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=695612&GUID=9908D324-618B-4482-82EE-64900C1E43B3,Agenda
57,Stockton,2019-07-11,Development Oversight Commission,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=659194&GUID=C7F3B2EE-B41F-4147-834D-4B5AE4A910FF,Agenda
58,Stockton,2019-07-10,Cultural Heritage Board,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=651680&GUID=4BC6E24B-2444-4751-8807-E8C7E5BFAD8B,Agenda
59,Stockton,2019-07-03,Water Advisory Group,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=686337&GUID=5530EF34-3C58-4442-B42E-6E5A88477997,Agenda
60,Stockton,2019-07-01,Stockton Arts Commission,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=706648&GUID=11DA267D-5208-4345-B986-292A44F0FEE0,Agenda
61,Stockton,2019-06-27,Planning Commission,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=653527&GUID=0027D6A0-3ADF-4B2B-B1B7-213BB6B9B82E,Agenda
62,Stockton,2019-06-25,Mayor's Task Force on Affordable and Workforce Housing,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=705827&GUID=E10EA526-39EF-4F33-B9C0-64816F0B50FB,Agenda
63,Stockton,2019-06-24,Parks and Recreation Commission,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=706654&GUID=5FCDBDFC-3DEC-412A-9311-356CF7C23771,Agenda
64,Stockton,2019-06-20,Civil Service/Equal Employment Commission Concurrent,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=692836&GUID=A9016553-1887-4AB3-B624-112A3E0E2671,Agenda
65,Stockton,2019-06-20,Climate Action Plan Advisory Committee,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=707095&GUID=C6CC9E80-EA14-4E44-A57D-CB1E75ADA5EF,Agenda
66,Stockton,2019-06-19,Mayor's Task Force For Persons With Disabilities,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=644317&GUID=A27EF09F-6766-470E-93CA-259AA585AA80,Agenda
67,Stockton,2019-06-18,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=649165&GUID=9AA11EFC-F435-4BFE-A58F-3D1943030F46,Agenda
68,Stockton,2019-06-13,Planning Commission,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=653526&GUID=1FB63AEE-BE7C-4F29-8EE3-7369A4088BD3,Agenda
69,Stockton,2019-06-13,Council Water Committee,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=692365&GUID=50BE3C24-5661-4CE7-9669-DB3704A494DB,Agenda
70,Stockton,2019-06-12,Cultural Heritage Board,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=644318&GUID=14B10085-A8F8-4D09-B58F-E50CC532F685,Agenda
71,Stockton,2019-06-12,Development Oversight Commission,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=706130&GUID=BCA0E74F-7615-4105-94F5-1E6B91DB8C21,Agenda
72,Stockton,2019-06-11,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=659154&GUID=D87895BF-8220-47A5-A98A-219C6200F2D1,Agenda
73,Stockton,2019-06-06,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=659161&GUID=9A25349A-2D92-45BD-952E-ADEEB0F5B61C,Agenda
74,Stockton,2019-06-05,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=659160&GUID=8C9D7151-3F09-4F20-85A5-C888F992F177,Agenda
75,Stockton,2019-06-05,Measure A Citizens' Advisory Committee,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=689702&GUID=58EECC57-FE48-4C31-816F-86E426671E31,Agenda
