,city,date,committee,doc_format,url,doc_type
702,Mountain View,2015-11-04,Environmental Planning Commission,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=442174&GUID=04B7D3E3-996E-427D-A6FA-0A1D6E7C457C,Agenda
703,Mountain View,2015-11-04,Environmental Planning Commission,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=442174&GUID=04B7D3E3-996E-427D-A6FA-0A1D6E7C457C,Minutes
704,Mountain View,2015-10-27,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=381798&GUID=DFDA8B98-A820-4AB5-A859-93329A704361,Agenda
705,Mountain View,2015-10-27,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=381798&GUID=DFDA8B98-A820-4AB5-A859-93329A704361,Minutes
706,Mountain View,2015-10-20,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=381797&GUID=ADCF4BDC-2EF7-43C3-9824-F08688C4B681,Agenda
707,Mountain View,2015-10-20,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=381797&GUID=ADCF4BDC-2EF7-43C3-9824-F08688C4B681,Minutes
708,Mountain View,2015-10-20,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=441503&GUID=CA4D2E53-C092-4760-BC46-43D9F0BF7BE1,Minutes
709,Mountain View,2015-10-19,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=438148&GUID=E0319C74-3588-44E1-B417-BBFD777A9E40,Agenda
710,Mountain View,2015-10-19,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=438148&GUID=E0319C74-3588-44E1-B417-BBFD777A9E40,Minutes
711,Mountain View,2015-10-13,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=438145&GUID=3F7CCD58-5A75-4900-B306-AA4B3D7BE3A8,Minutes
712,Mountain View,2015-10-13,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=381796&GUID=B4EAFE8E-2581-410B-9B70-4B56910C9AEC,Agenda
713,Mountain View,2015-10-13,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=381796&GUID=B4EAFE8E-2581-410B-9B70-4B56910C9AEC,Minutes
714,Mountain View,2015-10-07,Environmental Planning Commission,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=436938&GUID=AA67C29F-8791-4825-BB6F-6D16CDC36385,Agenda
715,Mountain View,2015-10-07,Environmental Planning Commission,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=436938&GUID=AA67C29F-8791-4825-BB6F-6D16CDC36385,Minutes
716,Mountain View,2015-10-06,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=381795&GUID=627545D1-3713-4B14-9817-58EE2546F5CF,Agenda
717,Mountain View,2015-10-06,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=381795&GUID=627545D1-3713-4B14-9817-58EE2546F5CF,Minutes
718,Mountain View,2015-09-28,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=415440&GUID=AA47D148-77F1-4088-9901-BF7B573BAC03,Agenda
719,Mountain View,2015-09-28,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=415440&GUID=AA47D148-77F1-4088-9901-BF7B573BAC03,Minutes
720,Mountain View,2015-09-16,Environmental Planning Commission,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=434085&GUID=B9E06F0B-35A9-42ED-A21F-D1C039A7AAB6,Agenda
721,Mountain View,2015-09-16,Environmental Planning Commission,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=434085&GUID=B9E06F0B-35A9-42ED-A21F-D1C039A7AAB6,Minutes
722,Mountain View,2015-09-15,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=437951&GUID=1C5BD29C-D7F3-4857-8762-E5260FBDB1D4,Minutes
723,Mountain View,2015-09-15,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=381794&GUID=86FFEACD-5E3F-45DB-979A-0C645400D558,Agenda
724,Mountain View,2015-09-15,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=381794&GUID=86FFEACD-5E3F-45DB-979A-0C645400D558,Minutes
725,Mountain View,2015-09-08,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=381742&GUID=ADE6C3D3-56DB-4F16-A509-2D0FB3668C56,Agenda
726,Mountain View,2015-09-08,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=381742&GUID=ADE6C3D3-56DB-4F16-A509-2D0FB3668C56,Minutes
727,Mountain View,2015-09-08,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=437962&GUID=65EBFF13-1275-4B61-8DF2-902879DC92B6,Minutes
728,Mountain View,2015-09-02,Environmental Planning Commission,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=431383&GUID=11FAE2C6-2868-4F6C-AA24-66C978F3FA17,Agenda
729,Mountain View,2015-09-02,Environmental Planning Commission,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=431383&GUID=11FAE2C6-2868-4F6C-AA24-66C978F3FA17,Minutes
730,Mountain View,2015-07-07,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=381741&GUID=5793AB53-E8E2-4303-BCB7-7B0F1DB332A4,Agenda
731,Mountain View,2015-07-07,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=381741&GUID=5793AB53-E8E2-4303-BCB7-7B0F1DB332A4,Minutes
