,city,date,committee,doc_format,url,doc_type
479,Hayward,2018-04-26,Keep Hayward Clean and Green Task Force,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=574791&GUID=AE55D3D3-5199-44DA-A7EF-8348EC55F2C4,Agenda
480,Hayward,2018-04-26,Keep Hayward Clean and Green Task Force,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=574791&GUID=AE55D3D3-5199-44DA-A7EF-8348EC55F2C4,Minutes
481,Hayward,2018-04-26,Planning Commission,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=593284&GUID=F93728FF-3354-4CD8-98F0-A559F221AFD2,Agenda
482,Hayward,2018-04-26,Planning Commission,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=593284&GUID=F93728FF-3354-4CD8-98F0-A559F221AFD2,Minutes
483,Hayward,2018-04-25,Council Infrastructure Committee,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=575667&GUID=AE04DC33-E63F-4052-9893-8A0C88B213F7,Agenda
484,Hayward,2018-04-24,City Council,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=598434&GUID=A574E835-F23F-4028-B68B-D1C949090C85,Agenda
485,Hayward,2018-04-24,City Council,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=598434&GUID=A574E835-F23F-4028-B68B-D1C949090C85,Minutes
486,Hayward,2018-04-24,City Council,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=602997&GUID=C329FA30-5181-4F72-95DE-FF3A9618DB88,Agenda
487,Hayward,2018-04-24,City Council,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=602997&GUID=C329FA30-5181-4F72-95DE-FF3A9618DB88,Minutes
488,Hayward,2018-04-24,City Council,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=602861&GUID=F16E86FA-A380-4746-A748-418794E7B2C5,Agenda
489,Hayward,2018-04-23,Council Appointed Officers Committee,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=603855&GUID=8239BA8D-F33A-4D63-8845-4CD0C3F0E478,Agenda
490,Hayward,2018-04-19,Council Appointed Officers Committee,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=593257&GUID=65BBFEC9-8CFB-44B5-8C85-D138FC473036,Agenda
491,Hayward,2018-04-18,Community Services Commission,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=593196&GUID=9C9638B8-3894-4D92-B2D3-23790B79864B,Agenda
492,Hayward,2018-04-18,Council Budget and Finance Committee,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=559560&GUID=54A5BCBA-DEC9-425F-9C3B-21F1D147F49C,Agenda
493,Hayward,2018-04-18,Council Budget and Finance Committee,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=559560&GUID=54A5BCBA-DEC9-425F-9C3B-21F1D147F49C,Minutes
494,Hayward,2018-04-17,City Council,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=598433&GUID=9551FCC7-E100-44CB-80AD-2A2C31E2A415,Agenda
