,city,date,committee,doc_format,url,doc_type
1190,Sunnyvale,2016-07-20,Arts Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=448412&GUID=85C7AC44-2F75-4512-B12F-67EF779F670D,Minutes
1191,Sunnyvale,2016-07-19,Special Events,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=496870&GUID=DA42385D-1194-42FE-86FB-D7F1055288B9,Agenda
1192,Sunnyvale,2016-07-18,Sustainability Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=493484&GUID=F7DBF106-B69F-48A0-BB0E-4E245795FBC6,Agenda
1193,Sunnyvale,2016-07-18,Sustainability Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=493484&GUID=F7DBF106-B69F-48A0-BB0E-4E245795FBC6,Minutes
1194,Sunnyvale,2016-07-14,Sunnyvale El Camino Real Corridor Plan Advisory Committee,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=494789&GUID=E76AFC2C-F7BB-41ED-A3E9-251114928C4D,Agenda
1195,Sunnyvale,2016-07-13,Parks and Recreation Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=448343&GUID=C68BAAB2-DDB6-4042-8D25-FF41DE325B77,Agenda
1196,Sunnyvale,2016-07-13,Parks and Recreation Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=448343&GUID=C68BAAB2-DDB6-4042-8D25-FF41DE325B77,Minutes
1197,Sunnyvale,2016-07-12,City Council,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=497004&GUID=63556195-0734-42C3-BAEF-3479E80C3DAE,Agenda
1198,Sunnyvale,2016-07-12,City Council,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=455186&GUID=51F42885-BEC9-455F-89EB-7C1F0B486E39,Agenda
1199,Sunnyvale,2016-07-12,City Council,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=455186&GUID=51F42885-BEC9-455F-89EB-7C1F0B486E39,Minutes
1200,Sunnyvale,2016-07-11,Planning Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=444547&GUID=979924A9-0266-4924-984F-84996B9B40EF,Agenda
1201,Sunnyvale,2016-07-11,Planning Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=444547&GUID=979924A9-0266-4924-984F-84996B9B40EF,Minutes
1202,Sunnyvale,2016-07-06,Heritage Preservation Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=456347&GUID=65E917EA-A804-410B-9547-4286A68DF2B4,Agenda
1203,Sunnyvale,2016-06-30,City Council,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=493312&GUID=068167B7-2B1C-474D-AFA1-7CAC3685301C,Agenda
1204,Sunnyvale,2016-06-30,City Council,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=493312&GUID=068167B7-2B1C-474D-AFA1-7CAC3685301C,Minutes
1205,Sunnyvale,2016-06-29,Zoning Administrator Hearing,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=296437&GUID=BF65493F-1092-464C-89CD-7E2EFC95B2C9,Agenda
1206,Sunnyvale,2016-06-29,Zoning Administrator Hearing,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=296437&GUID=BF65493F-1092-464C-89CD-7E2EFC95B2C9,Minutes
1207,Sunnyvale,2016-06-28,City Council,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=455185&GUID=9C5DCD57-EC54-4F5A-951F-C4166761458F,Agenda
1208,Sunnyvale,2016-06-28,City Council,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=455185&GUID=9C5DCD57-EC54-4F5A-951F-C4166761458F,Minutes
1209,Sunnyvale,2016-06-27,Planning Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=478578&GUID=A30C4425-6DF4-44D1-9221-3ADDB55BA12B,Agenda
1210,Sunnyvale,2016-06-27,Planning Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=478578&GUID=A30C4425-6DF4-44D1-9221-3ADDB55BA12B,Minutes
1211,Sunnyvale,2016-06-21,City Council,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=493308&GUID=E7E3749E-0B22-42A6-BF56-64D980C7A7C6,Agenda
1212,Sunnyvale,2016-06-21,City Council,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=481770&GUID=0673C186-6EEC-48D2-9921-FFB2CC1B91EE,Agenda
1213,Sunnyvale,2016-06-21,City Council,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=481770&GUID=0673C186-6EEC-48D2-9921-FFB2CC1B91EE,Minutes
1214,Sunnyvale,2016-06-20,Sustainability Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=455609&GUID=5C09BBDE-364A-4994-AED7-3FF9C3CB43F4,Agenda
1215,Sunnyvale,2016-06-20,Sustainability Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=455609&GUID=5C09BBDE-364A-4994-AED7-3FF9C3CB43F4,Minutes
1216,Sunnyvale,2016-06-16,Bicycle and Pedestrian Advisory Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=450738&GUID=294DF3BD-88A6-42CD-B901-47F207E4D283,Agenda
1217,Sunnyvale,2016-06-16,Bicycle and Pedestrian Advisory Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=450738&GUID=294DF3BD-88A6-42CD-B901-47F207E4D283,Minutes
1218,Sunnyvale,2016-06-15,Arts Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=448411&GUID=D3EAD044-9D22-4E38-ACF6-6F62BF9ACDB3,Agenda
1219,Sunnyvale,2016-06-15,Zoning Administrator Hearing,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=444508&GUID=9451E2FB-F270-41F6-AE29-1D7DB5215A3A,Agenda
1220,Sunnyvale,2016-06-15,Zoning Administrator Hearing,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=444508&GUID=9451E2FB-F270-41F6-AE29-1D7DB5215A3A,Minutes
1221,Sunnyvale,2016-06-14,City Council,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=455184&GUID=FBC5A24A-E1CC-4292-A607-125B182A2776,Agenda
1222,Sunnyvale,2016-06-14,City Council,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=455184&GUID=FBC5A24A-E1CC-4292-A607-125B182A2776,Minutes
1223,Sunnyvale,2016-06-13,Planning Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=444429&GUID=20001225-ADA1-4150-A0F0-B5AD5728FA3F,Agenda
1224,Sunnyvale,2016-06-13,Planning Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=444429&GUID=20001225-ADA1-4150-A0F0-B5AD5728FA3F,Minutes
1225,Sunnyvale,2016-06-13,Board of Library Trustees,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=479306&GUID=20181590-6709-42BB-B106-886D3612D719,Agenda
1226,Sunnyvale,2016-06-13,Board of Library Trustees,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=479306&GUID=20181590-6709-42BB-B106-886D3612D719,Minutes
1227,Sunnyvale,2016-06-10,Community Event and Neighborhood Grant Distribution Subcommittee,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=486244&GUID=9FBF6ED7-AD79-432E-8074-90C3D8088A2A,Agenda
1228,Sunnyvale,2016-06-10,Community Event and Neighborhood Grant Distribution Subcommittee,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=486244&GUID=9FBF6ED7-AD79-432E-8074-90C3D8088A2A,Minutes
1229,Sunnyvale,2016-06-08,Parks and Recreation Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=448342&GUID=33EBB00D-A922-442E-AE24-1D362487DBE1,Agenda
1230,Sunnyvale,2016-06-08,Parks and Recreation Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=448342&GUID=33EBB00D-A922-442E-AE24-1D362487DBE1,Minutes
1231,Sunnyvale,2016-06-01,Heritage Preservation Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=456346&GUID=16025701-B21D-41C4-9686-B771FF917E82,Agenda
1232,Sunnyvale,2016-06-01,Heritage Preservation Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=456346&GUID=16025701-B21D-41C4-9686-B771FF917E82,Minutes
1233,Sunnyvale,2016-05-26,City Council,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=455183&GUID=B5F90DAC-6B35-481C-B4CF-681717289F5A,Agenda
1234,Sunnyvale,2016-05-26,City Council,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=455183&GUID=B5F90DAC-6B35-481C-B4CF-681717289F5A,Minutes
1235,Sunnyvale,2016-05-25,Zoning Administrator Hearing,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=444507&GUID=8B691235-4CB1-455A-A823-AA2A6E7014E5,Agenda
1236,Sunnyvale,2016-05-25,Zoning Administrator Hearing,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=444507&GUID=8B691235-4CB1-455A-A823-AA2A6E7014E5,Minutes
1237,Sunnyvale,2016-05-24,City Council,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=455173&GUID=B375F8AD-C85E-4887-B59B-F1FF3038CCE8,Agenda
1238,Sunnyvale,2016-05-24,City Council,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=455173&GUID=B375F8AD-C85E-4887-B59B-F1FF3038CCE8,Minutes
1239,Sunnyvale,2016-05-24,City Council,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=485976&GUID=CEC69F05-16C4-44C1-B217-E4741CAE7079,Agenda
1240,Sunnyvale,2016-05-24,City Council,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=485976&GUID=CEC69F05-16C4-44C1-B217-E4741CAE7079,Minutes
1241,Sunnyvale,2016-05-24,City Council,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=485764&GUID=D46DC5C5-3B87-41D8-A6B3-B384816DF8A1,Agenda
1242,Sunnyvale,2016-05-23,Planning Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=444433&GUID=492E7B4A-16AF-40E7-85DB-4786F8CBD008,Agenda
